order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,product_name,sales,quantity,discount,profit,month,year,profit_margin,shipping_days,sub_category,postal_code,order_priority
864,2/2/2015,11/24/2019,Standard Shipping,864,Milt Moverley,Consumer,China,Hetan,,East,864,Technology,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,519.61,27,0.17,330.85,5,2015,0.21,6,Chairs,,High
865,10/20/2019,11/19/2015,Standard Shipping,865,Franny Lavalde,Home Office,Greece,ArtesianÃ³n,,North,865,Office Supplies,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,138.77,51,0.32,268.66,6,2019,0.49,6,Binders,,Low
866,3/3/2016,6/29/2016,Express Shipping,866,Leese Tattersall,Corporate,United States,Billings,Montana,North,866,Office Supplies,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,134.63,24,0.26,220.21,6,2016,0.23,1,Chairs,59112,Medium
867,12/29/2016,3/3/2019,Express Shipping,867,Elsa Sleet,Home Office,United States,Houston,Texas,South,867,Technology,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,900.44,56,0.46,475.36,4,2019,0.31,2,Phones,77293,Low
868,1/12/2017,2/5/2020,Standard Shipping,868,Shepherd Laurie,Corporate,Ukraine,Melioratyvne,,West,868,Technology,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,339.04,38,0.04,62.34,10,2015,0.39,10,Phones,,High
869,1/29/2020,2/8/2020,Express Shipping,869,Zea Sey,Consumer,Indonesia,Borehbangle,,West,869,Furniture,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,521.96,75,0.12,79.48,2,2020,0.44,8,Phones,,High
870,10/31/2017,8/1/2015,Same Day Shipping,870,Orelle Gut,Consumer,China,Jiuhu,,South,870,Furniture,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,582.32,32,0.48,396.99,10,2015,0.17,1,Chairs,,Medium
871,3/3/2020,7/12/2019,Same Day Shipping,871,Gay Petrasch,Consumer,Egypt,Mersa Matruh,,North,871,Technology,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,542.46,45,0.06,154.71,1,2020,0.11,3,Phones,,High
872,9/19/2017,9/25/2019,Same Day Shipping,872,Schuyler Cauldwell,Corporate,China,Oula Xiuma,,South,872,Office Supplies,quam sapien varius ut blandit non interdum in ante vestibulum ante,447.82,90,0.18,123.64,2,2019,0.34,8,Phones,,Medium
873,10/24/2020,8/16/2015,Same Day Shipping,873,Angelle Abdey,Corporate,Costa Rica,Mercedes,,West,873,Technology,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,789.37,7,0.02,5.58,9,2015,0.38,2,Chairs,11503,High
874,9/12/2018,6/15/2020,Express Shipping,874,Delcine Luckman,Corporate,New Zealand,Foxton,,South,874,Furniture,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,992.61,62,0.32,438.13,5,2015,0.39,6,Chairs,4848,Medium
875,4/27/2016,4/29/2015,Same Day Shipping,875,Matti Mundow,Home Office,Mauritius,Bambous Virieux,,West,875,Technology,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,297.49,77,0.33,10.75,7,2017,0.2,8,Chairs,,High
876,11/8/2020,10/20/2015,Standard Shipping,876,Imogen Stanyard,Corporate,Ukraine,Topory,,East,876,Technology,neque aenean auctor gravida sem praesent id massa id nisl,177.3,72,0.07,477.37,2,2018,0.48,8,Phones,,Medium
877,3/15/2017,5/21/2020,Express Shipping,877,Saba Fullerd,Corporate,Croatia,Punat,,East,877,Office Supplies,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,679.88,66,0.5,57.21,3,2016,0.12,4,Binders,51521,Low
878,4/14/2015,5/10/2015,Same Day Shipping,878,Noby Westwick,Consumer,Bolivia,San Carlos,,South,878,Technology,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,935.87,13,0.12,28.02,5,2017,0.25,7,Chairs,,Medium
879,4/4/2020,7/3/2020,Same Day Shipping,879,Townsend McShirrie,Consumer,Ukraine,Rozsypne,,North,879,Furniture,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,569.99,2,0.44,197.67,6,2015,0.08,1,Chairs,,Medium
880,5/9/2020,8/17/2018,Express Shipping,880,Diarmid Wackett,Consumer,China,Yanhe,,South,880,Technology,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,384.86,76,0.07,30.58,4,2016,0.07,6,Chairs,,High
881,10/15/2018,7/11/2020,Same Day Shipping,881,Wallis Corps,Consumer,China,Hongwei,,East,881,Technology,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,880.08,26,0.36,169.9,10,2019,0.13,1,Chairs,,Low
882,7/26/2016,6/13/2015,Same Day Shipping,882,Lissy Anwyl,Consumer,Canada,Beloeil,QuÃ©bec,South,882,Technology,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,933.22,41,0.49,401.34,6,2015,0.12,5,Chairs,J3H,Medium
883,4/22/2020,2/9/2020,Same Day Shipping,883,Brinna Palfreman,Consumer,Indonesia,Amparita,,North,883,Furniture,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,938.76,49,0.01,468.33,5,2017,0.21,6,Binders,,High
884,7/21/2017,5/28/2017,Same Day Shipping,884,Korry Sworn,Corporate,China,Baiguo,,East,884,Office Supplies,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,477.32,99,0.09,139.29,11,2015,0.5,2,Chairs,,High
885,1/28/2020,4/19/2019,Same Day Shipping,885,Tanitansy Sumpner,Corporate,China,Xinqiao,,East,885,Office Supplies,sapien non mi integer ac neque duis bibendum morbi non quam,404.48,69,0.09,239.38,4,2020,0.28,4,Chairs,,Medium
886,5/18/2019,1/25/2017,Express Shipping,886,Melva Milkins,Corporate,China,Jingling,,North,886,Technology,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,904.98,19,0.05,163.68,11,2019,0.4,8,Binders,,Low
887,9/17/2017,1/13/2015,Same Day Shipping,887,Bertina Dulany,Corporate,Russia,Khvatovka,,West,887,Office Supplies,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,877.27,85,0.1,330.69,11,2017,0.26,10,Binders,412620,High
888,5/28/2018,8/30/2015,Same Day Shipping,888,Deloria Willans,Consumer,Dominican Republic,CotuÃ­,,West,888,Technology,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,481.28,15,0.37,404.76,2,2017,0.24,3,Phones,10516,Medium
889,11/16/2018,12/25/2019,Same Day Shipping,889,Derby Pittock,Consumer,China,Sanjing,,West,889,Furniture,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,38.98,19,0.18,12.14,3,2017,0.06,6,Chairs,,High
890,11/25/2015,5/20/2016,Express Shipping,890,Dixie Dunabie,Consumer,Kazakhstan,Sarkand,,North,890,Furniture,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,659.43,2,0.12,343.56,11,2016,0.23,9,Chairs,,Low
891,8/1/2018,12/19/2017,Standard Shipping,891,Marven Talks,Corporate,Colombia,San Carlos,,East,891,Office Supplies,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,791.04,37,0.5,67.89,4,2016,0.14,2,Binders,232517,Low
892,6/28/2020,12/15/2017,Same Day Shipping,892,Henrik Bettles,Corporate,Japan,Yuzawa,,West,892,Furniture,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in,121.89,49,0.21,447.34,10,2020,0.13,3,Phones,995-0012,Medium
893,2/14/2015,6/28/2019,Express Shipping,893,Vinson Lacasa,Corporate,China,Qingkenpao,,East,893,Furniture,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,328.17,29,0.14,304.02,2,2016,0.14,2,Chairs,,Medium
894,5/3/2018,3/31/2019,Express Shipping,894,Meryl Imesson,Home Office,Thailand,Bang Rakam,,West,894,Technology,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,346.6,45,0.5,423.48,5,2016,0.3,7,Chairs,65140,Low
895,10/20/2019,9/16/2018,Standard Shipping,895,Decca Dillistone,Consumer,China,Yuyang,,West,895,Technology,ut tellus nulla ut erat id mauris vulputate elementum nullam,748.34,60,0.45,212.08,12,2016,0.17,3,Phones,,Low
896,9/27/2020,11/7/2018,Standard Shipping,896,Nicola Renon,Home Office,Philippines,Acao,,North,896,Technology,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,461.42,55,0.45,126.18,4,2020,0.38,5,Phones,1116,High
897,12/3/2019,12/20/2015,Express Shipping,897,Rodolfo Tuxill,Consumer,China,Shizikeng,,North,897,Office Supplies,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,131.4,93,0.03,277.08,6,2016,0.36,5,Phones,,Low
898,3/25/2018,10/25/2016,Standard Shipping,898,Christopher Hanfrey,Consumer,Germany,WÃ¼rzburg,Bayern,North,898,Furniture,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,402.14,12,0.46,48.14,11,2019,0.09,3,Binders,97078,High
899,5/22/2018,2/3/2020,Express Shipping,899,Reinold Kennford,Corporate,Kosovo,Lloqan,,South,899,Technology,donec vitae nisi nam ultrices libero non mattis pulvinar nulla,429.39,80,0.48,16.65,4,2015,0.39,2,Phones,,High
900,9/30/2018,6/13/2017,Standard Shipping,900,Darren Haycock,Corporate,Indonesia,Andongrejo,,West,900,Furniture,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,354.34,60,0.08,229.83,4,2018,0.48,7,Phones,,Low
901,5/15/2020,10/19/2016,Same Day Shipping,901,Johannes Tossell,Home Office,Argentina,Avellaneda,,South,901,Furniture,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,937.27,68,0.46,96.3,9,2015,0.29,8,Binders,5212,Medium
902,12/19/2020,8/3/2019,Same Day Shipping,902,Oona Jonson,Corporate,China,Baibu,,South,902,Technology,imperdiet et commodo vulputate justo in blandit ultrices enim lorem,183.67,54,0.07,125.42,12,2017,0.28,3,Binders,,High
903,11/29/2020,3/18/2018,Express Shipping,903,Salvatore Readman,Home Office,Peru,Ocuviri,,North,903,Technology,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,149.49,81,0.29,384.69,7,2019,0.32,9,Chairs,,High
904,7/6/2016,4/12/2017,Express Shipping,904,Zolly Varden,Corporate,Indonesia,Krajan Pangkah Kulon,,East,904,Office Supplies,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,285.12,19,0.29,134.1,12,2015,0.33,9,Phones,,High
905,12/27/2018,10/6/2020,Same Day Shipping,905,Milton Lardez,Consumer,Indonesia,Ringinagung,,South,905,Technology,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,358.14,47,0.33,117.26,9,2018,0.19,5,Phones,,Medium
906,1/12/2019,8/22/2019,Express Shipping,906,Sybyl Swettenham,Consumer,Philippines,San Vicente,,East,906,Office Supplies,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,971.09,11,0.35,148.98,5,2020,0.22,6,Chairs,6419,Medium
907,7/22/2020,3/2/2017,Standard Shipping,907,Jaquelin Rowntree,Consumer,Kosovo,Strellc i EpÃ«rm,,South,907,Technology,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,718.15,48,0.45,125.46,12,2017,0.28,6,Phones,,High
908,3/30/2017,4/29/2019,Standard Shipping,908,Melloney Nemchinov,Consumer,Ethiopia,HÄgere Selam,,South,908,Furniture,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,750.65,80,0.13,100.03,7,2020,0.13,4,Chairs,,High
909,2/25/2017,6/8/2018,Express Shipping,909,Olimpia Franken,Home Office,China,Daying,,East,909,Furniture,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,112.98,4,0.34,333.39,11,2020,0.4,2,Chairs,,High
910,1/30/2019,5/22/2017,Same Day Shipping,910,Paulina Orbon,Home Office,Syria,Al KhushnÄ«yah,,South,910,Technology,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,934.16,86,0.0,453.15,11,2017,0.27,5,Phones,,Low
911,5/25/2018,6/14/2015,Same Day Shipping,911,Bradan Solomon,Home Office,China,Huangfang,,North,911,Technology,ante ipsum primis in faucibus orci luctus et ultrices posuere,362.22,82,0.29,225.06,11,2015,0.17,4,Phones,,Medium
912,4/4/2019,1/26/2016,Same Day Shipping,912,Goldi Stathor,Home Office,Russia,Tayturka,,South,912,Technology,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,10.73,49,0.19,450.64,2,2017,0.47,3,Chairs,171649,High
913,8/14/2018,6/6/2015,Standard Shipping,913,Marcie Whittock,Corporate,Czech Republic,Zdiby,,South,913,Technology,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,512.98,45,0.03,351.46,8,2018,0.09,6,Binders,250 66,Low
914,3/17/2017,12/1/2016,Standard Shipping,914,Josepha Hackforth,Home Office,Nigeria,Wukari,,East,914,Technology,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,155.89,36,0.25,208.31,10,2018,0.19,8,Binders,,High
915,1/6/2017,6/5/2018,Express Shipping,915,Robb Kelleher,Corporate,Mexico,Santa Rita,Guanajuato,South,915,Furniture,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,213.53,33,0.23,112.71,10,2016,0.48,2,Phones,36350,Low
916,12/5/2018,4/30/2018,Standard Shipping,916,Codi Strowger,Home Office,Bulgaria,Dulovo,,South,916,Technology,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,109.97,13,0.17,351.41,1,2015,0.45,4,Binders,7677,Medium
917,10/21/2016,1/29/2019,Standard Shipping,917,Marie Dunkerly,Corporate,China,Taiping,,East,917,Furniture,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,768.29,69,0.49,56.46,12,2019,0.23,5,Chairs,,Low
918,2/21/2020,8/8/2015,Express Shipping,918,Candice Bourrel,Home Office,Mexico,San Francisco,Mexico,West,918,Technology,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,760.36,26,0.2,418.07,9,2015,0.29,10,Phones,51016,High
919,8/21/2019,9/25/2018,Express Shipping,919,Olimpia Goldsberry,Consumer,Russia,Chusovoy,,South,919,Office Supplies,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,550.88,88,0.35,239.96,4,2019,0.16,5,Binders,618206,High
920,11/15/2017,8/15/2017,Standard Shipping,920,Lillis Anthonsen,Corporate,Iraq,An NÄÅirÄ«yah,,South,920,Technology,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,650.25,77,0.49,261.49,3,2015,0.05,1,Phones,,High
921,5/30/2018,6/7/2019,Same Day Shipping,921,Bree Swalwel,Corporate,United States,Los Angeles,California,South,921,Office Supplies,semper est quam pharetra magna ac consequat metus sapien ut nunc,15.46,87,0.28,129.22,10,2019,0.14,6,Phones,90065,Medium
922,7/8/2016,1/9/2019,Express Shipping,922,Jakie Tinston,Consumer,Indonesia,Sruni,,West,922,Technology,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,694.15,98,0.37,486.06,7,2017,0.28,6,Chairs,,High
923,4/17/2015,2/20/2018,Express Shipping,923,Wolfgang Tanton,Corporate,Brazil,Ãlvares Machado,,South,923,Technology,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,993.82,99,0.35,109.55,8,2017,0.22,9,Binders,19160-000,Low
924,9/17/2017,4/3/2020,Same Day Shipping,924,Donetta Emerine,Corporate,China,Xuling,,East,924,Furniture,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,136.39,99,0.42,11.94,3,2017,0.34,10,Chairs,,High
925,9/27/2019,11/18/2016,Standard Shipping,925,Aubine Frisby,Corporate,Egypt,AsyÅ«Å£,,East,925,Technology,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,808.9,89,0.48,114.12,8,2015,0.06,6,Chairs,,Medium
926,4/7/2018,5/23/2016,Standard Shipping,926,Josee Henrique,Home Office,Thailand,Na Tan,,North,926,Office Supplies,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,787.44,11,0.26,69.13,11,2016,0.24,10,Chairs,37180,Medium
927,9/14/2015,2/22/2018,Standard Shipping,927,Jonathon Antrum,Home Office,Brazil,Boa Vista,,East,927,Furniture,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,16.24,73,0.16,286.94,4,2016,0.34,9,Chairs,69300-000,High
928,4/21/2017,3/30/2018,Standard Shipping,928,Ulrikaumeko Vasilenko,Consumer,Brazil,ChÃ£ Grande,,North,928,Technology,pede lobortis ligula sit amet eleifend pede libero quis orci nullam,451.28,99,0.24,171.97,9,2015,0.35,5,Phones,55636-000,Medium
929,2/21/2020,10/12/2015,Standard Shipping,929,Hamlen Falvey,Corporate,Indonesia,Panite,,East,929,Technology,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,18.36,99,0.01,380.74,7,2017,0.46,7,Phones,,Low
930,12/17/2020,6/15/2017,Express Shipping,930,Guglielma Laurens,Corporate,Sweden,Vadstena,ÃstergÃ¶tland,West,930,Technology,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,165.8,54,0.35,407.34,6,2020,0.1,8,Binders,592 40,High
931,9/20/2016,10/30/2015,Express Shipping,931,Patsy Gommery,Consumer,Russia,Mgachi,,East,931,Furniture,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,788.07,12,0.06,444.76,5,2015,0.34,8,Chairs,634003,Low
932,8/12/2020,2/8/2015,Same Day Shipping,932,Kylie Spolton,Home Office,Greece,KallithÃ©a,,East,932,Furniture,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,696.08,62,0.41,233.8,7,2016,0.36,6,Phones,,High
933,4/4/2015,1/13/2019,Express Shipping,933,Ruprecht Trevino,Consumer,Kazakhstan,Saryshaghan,,South,933,Office Supplies,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,535.86,98,0.42,409.11,2,2015,0.32,10,Chairs,,Medium
934,11/19/2017,1/28/2020,Standard Shipping,934,Morna Seman,Consumer,Indonesia,Jatiwangi,,South,934,Technology,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,666.91,59,0.28,11.84,11,2019,0.2,2,Phones,,High
935,1/19/2019,10/25/2017,Same Day Shipping,935,Phyllys Dimitru,Corporate,Canada,Hudson Bay,Saskatchewan,North,935,Furniture,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,720.57,95,0.08,355.45,11,2016,0.43,8,Binders,K2J,Medium
936,11/28/2019,7/2/2015,Express Shipping,936,Bethany Marrill,Consumer,Brazil,SÃ£o JoÃ£o Nepomuceno,,South,936,Office Supplies,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,934.47,34,0.33,120.88,11,2020,0.41,10,Chairs,36680-000,Medium
